"UnitNumber","Time","Setting1","Setting2","Setting3","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","sd_10_Sensor1","sd_10_Sensor2","sd_10_Sensor3","sd_10_Sensor4","sd_10_Sensor5","sd_10_Sensor6","sd_10_Sensor7","sd_10_Sensor8","sd_10_Sensor9","sd_10_Sensor10","sd_10_Sensor11","sd_10_Sensor12","sd_10_Sensor13","sd_10_Sensor14","sd_10_Sensor15","sd_10_Sensor16","sd_10_Sensor17","sd_10_Sensor18","sd_10_Sensor19","sd_10_Sensor20","sd_10_Sensor21","k_closest_Sensor1","k_closest_Sensor2","k_closest_Sensor3","k_closest_Sensor4","k_closest_Sensor5","k_closest_Sensor6","k_closest_Sensor7","k_closest_Sensor8","k_closest_Sensor9","k_closest_Sensor10","k_closest_Sensor11","k_closest_Sensor12","k_closest_Sensor13","k_closest_Sensor14","k_closest_Sensor15","k_closest_Sensor16","k_closest_Sensor17","k_closest_Sensor18","k_closest_Sensor19","k_closest_Sensor20","k_closest_Sensor21","RUL"
62,232,-0.0029000000000000002,-5.0E-4,100,518.67,642.83,1594.78,1407.8600000000001,14.620000000000001,21.61,553.8100000000001,2388.03,9096.2,1.3,47.52,521.2,2388.06,8162.08,8.462200000000001,0.03,394,2388,100,38.75,23.271900000000002,0,0.36061059329976103,3.9026407726051224,2.8818910458239233,0,3.552713678800501E-15,0.2756519544643133,0.041581245772526636,4.020044278363281,2.220446049250313E-16,0.08729833904490963,0.27915766154629496,0.021656407827659672,4.317416357035903,0.015921859187921217,6.938893903907228E-18,1.1135528725660044,0,0,0.0642572953056694,0.08105657530391992,518.67,642.82,1595.5199999999998,1409.4333333333334,14.620000000000001,21.61,553.7333333333332,2388.03,9095.253333333334,1.3,47.52,521.2366666666667,2388.06,8164.09,8.458266666666667,0.03,393.6666666666667,2388,100,38.77333333333333,23.26493333333333,54
63,155,-0.0019,-3.0000000000000003E-4,100,518.67,643.26,1592.19,1412.74,14.620000000000001,21.61,552.8000000000001,2388.19,9052.57,1.3,47.79,521.17,2388.17,8131.3,8.4704,0.03,393,2388,100,38.800000000000004,23.2344,0,0.3539717502852417,3.7870827823009052,3.257785904567738,0,3.552713678800501E-15,0.4308607663735472,0.027221315177623513,4.152298279266544,2.220446049250313E-16,0.07756287771866031,0.2510458125522092,0.016999999999956453,3.322136210332064,0.030671388948008006,6.938893903907228E-18,0.7810249675906654,0,0,0.08911228871485578,0.04206729014329282,518.67,643.0100000000001,1592.0533333333333,1411.706666666667,14.620000000000001,21.61,552.6700000000001,2388.17,9053.223333333332,1.3,47.74333333333333,521.07,2388.1733333333336,8131.126666666667,8.4685,0.03,393.3333333333333,2388,100,38.74666666666666,23.238433333333333,72
64,168,0.0012000000000000001,4.0E-4,100,518.67,643.01,1597.94,1417.14,14.620000000000001,21.61,552.0500000000001,2388.2200000000003,9056.25,1.3,47.730000000000004,520.97,2388.13,8133.0,8.4665,0.03,394,2388,100,38.61,23.167,0,0.2431645533378613,4.102345670467074,3.031591826087398,0,3.552713678800501E-15,0.3881700658216648,0.03014962686331037,2.923313359870986,2.220446049250313E-16,0.09889893831583785,0.3774122414548816,0.032924155266267664,2.8923824090186847,0.022335498651250136,6.938893903907228E-18,0.5385164807134505,0,0,0.0677938050267124,0.06524171671561081,518.67,643.0600000000001,1597.7866666666666,1416.3600000000001,14.620000000000001,21.61,552.1933333333333,2388.21,9056.313333333334,1.3,47.74333333333333,520.8266666666667,2388.1533333333327,8134.150000000001,8.470966666666667,0.03,394.0,2388,100,38.61,23.1814,28
65,71,0.0012000000000000001,0.0,100,518.67,641.75,1588.1000000000001,1398.17,14.620000000000001,21.6,554.39,2388.03,9063.17,1.3,47.1,522.65,2388.03,8153.06,8.424000000000001,0.03,392,2388,100,39.19,23.327,0,0.28939419482774625,4.4175876901313185,3.8982330612727663,0,0.003999999999999205,0.27557213211788967,0.032878564445598196,3.13223881592696,2.220446049250313E-16,0.10141005867269728,0.28866070047722053,0.04759201613714617,3.7376651802964913,0.023177767364437798,6.938893903907228E-18,0.916515138991168,0,0,0.12565428763078437,0.05875137785618294,518.67,641.8833333333333,1587.4633333333331,1398.6733333333334,14.620000000000001,21.606666666666666,554.3866666666668,2388.016666666667,9063.406666666668,1.3,47.09,522.4233333333333,2388.0266666666666,8153.336666666666,8.4354,0.03,392.0,2388,100,39.07666666666666,23.341633333333338,128
66,147,-0.0014,-3.0000000000000003E-4,100,518.67,643.34,1599.38,1422.98,14.620000000000001,21.61,552.0600000000001,2388.09,9122.300000000001,1.3,47.92,520.75,2388.11,8197.69,8.4838,0.03,396,2388,100,38.61,23.0669,0,0.21234170574805195,4.064435508161027,3.6327522624037933,0,3.552713678800501E-15,0.37464783463939844,0.037094473981941725,6.833401495594815,2.220446049250313E-16,0.11196428001822849,0.30919896506940786,0.027221315177583423,5.532575259316577,0.02480322559668384,6.938893903907228E-18,0.9797958971132712,0,0,0.07483314773547886,0.06823959554393641,518.67,643.3433333333332,1598.38,1423.5766666666666,14.620000000000001,21.61,552.2366666666666,2388.0866666666666,9120.343333333332,1.3,47.86000000000001,520.72,2388.1133333333332,8194.660000000002,8.488666666666667,0.03,395.6666666666667,2388,100,38.60333333333333,23.12643333333334,14
67,71,0.0012000000000000001,1.0E-4,100,518.67,642.39,1593.8600000000001,1409.97,14.620000000000001,21.61,554.52,2388.12,9046.26,1.3,47.27,521.75,2388.11,8141.9800000000005,8.3732,0.03,392,2388,100,38.78,23.2914,0,0.18293168123647668,3.882066460018397,3.6321102681499133,0,3.552713678800501E-15,0.3102079947390101,0.039038442591825144,3.94323737555814,2.220446049250313E-16,0.09329523031752418,0.40376354466444314,0.033541019662523965,4.951602164956124,0.02451203785897833,6.938893903907228E-18,1.32664991614216,0,0,0.09828529900244473,0.03487124316682781,518.67,642.4233333333333,1590.22,1406.1899999999998,14.620000000000001,21.61,554.3133333333334,2388.0866666666666,9054.253333333332,1.3,47.21333333333334,521.8000000000001,2388.0833333333335,8140.246666666666,8.384533333333335,0.03,392.0,2388,100,38.83,23.307233333333333,77
68,187,-0.0015,-4.0E-4,100,518.67,643.21,1602.07,1427.25,14.620000000000001,21.61,552.0,2388.2000000000003,9086.59,1.3,48.04,520.47,2388.2200000000003,8160.320000000001,8.4867,0.03,396,2388,100,38.63,23.198900000000002,0,0.32076315249727916,4.0661826078030545,3.61273705104593,0,3.552713678800501E-15,0.4290466175137525,0.03383784863141704,3.7543560033647445,2.220446049250313E-16,0.09571311299921184,0.2048438429633687,0.025709920264331772,3.3543607438674528,0.02080274260764681,6.938893903907228E-18,0.7483314773547882,0,0,0.10670051546267137,0.06492129388729072,518.67,643.39,1602.3533333333337,1424.6666666666667,14.620000000000001,21.61,551.96,2388.2066666666665,9086.163333333332,1.3,48.06,520.2766666666666,2388.2166666666667,8159.829999999999,8.4871,0.03,395.6666666666667,2388,100,38.629999999999995,23.205133333333333,8
69,54,-0.0029000000000000002,-3.0000000000000003E-4,100,518.67,642.3100000000001,1593.68,1403.96,14.620000000000001,21.61,553.66,2388.12,9048.62,1.3,47.37,521.84,2388.16,8128.39,8.4387,0.03,393,2388,100,38.95,23.195800000000002,0,0.3251169020521628,5.137153005313387,2.971178385758772,0,3.552713678800501E-15,0.36682966074187107,0.025298221281342,2.6069923283356515,2.220446049250313E-16,0.10169070754007127,0.2742280073224039,0.028999999999993226,3.7686156609555894,0.013176422124385733,6.938893903907228E-18,0.7999999999999999,0,0,0.118342722632192,0.05897269622460878,518.67,642.2599999999999,1592.2433333333336,1404.1000000000001,14.620000000000001,21.61,553.66,2388.12,9047.32,1.3,47.39666666666667,521.8100000000001,2388.1333333333328,8130.553333333333,8.438833333333333,0.03,392.3333333333333,2388,100,38.98333333333333,23.235133333333337,121
70,152,0.002,-1.0E-4,100,518.67,642.71,1588.56,1406.49,14.620000000000001,21.61,553.01,2388.1,9054.84,1.3,47.67,521.65,2388.11,8133.88,8.4349,0.03,394,2388,100,38.85,23.223100000000002,0,0.3462888967321827,2.1876245107422347,2.444024549794859,0,3.552713678800501E-15,0.24109956449567818,0.03340658617700147,4.915516249591807,2.220446049250313E-16,0.10346496991735955,0.4473712105176318,0.027730849247694776,3.662324535045919,0.0173848928670842,6.938893903907228E-18,0.7745966692414834,0,0,0.06378871373526812,0.045714860822275334,518.67,642.8166666666666,1588.9033333333334,1406.5733333333337,14.620000000000001,21.61,553.2066666666666,2388.1066666666666,9055.466666666664,1.3,47.62333333333334,521.7666666666668,2388.1133333333332,8134.866666666666,8.440599999999998,0.03,393.3333333333333,2388,100,38.85666666666667,23.242633333333337,94
71,68,0.0021000000000000003,3.0000000000000003E-4,100,518.67,642.52,1585.45,1400.97,14.620000000000001,21.61,553.17,2388.01,9068.53,1.3,47.35,522.42,2388.08,8146.1900000000005,8.438600000000001,0.03,391,2388,100,38.93,23.3188,0,0.2005517389603099,5.287154622289734,4.0761453605091145,0,0.0029999999999994033,0.5376578837885716,0.026832815729888337,5.894408876214919,2.220446049250313E-16,0.08175573374387805,0.2316376480626532,0.03207802986469927,2.5817699355285537,0.016255276066557616,6.938893903907228E-18,1.044030650891055,0,0,0.08260750571225417,0.07145978239541477,518.67,642.4966666666667,1585.476666666667,1400.3266666666666,14.620000000000001,21.61,553.5,2388.0266666666666,9068.37,1.3,47.37000000000001,522.4466666666666,2388.07,8146.43,8.423766666666667,0.03,391.3333333333333,2388,100,38.94333333333334,23.321866666666665,118
72,131,2.0E-4,-4.0E-4,100,518.67,642.9,1588.49,1410.57,14.620000000000001,21.61,553.52,2388.11,9072.03,1.3,47.69,521.47,2388.09,8149.27,8.445,0.03,394,2388,100,38.910000000000004,23.2905,0,0.29411052344312905,3.6478307252393183,4.482609619406969,0,3.552713678800501E-15,0.4766434726291876,0.028213471959312557,2.3635574881945614,2.220446049250313E-16,0.08811356308764316,0.2557909302535744,0.033481338085593684,2.5170864109125315,0.014023323429201725,6.938893903907228E-18,1.0049875621120892,0,0,0.1120937107959225,0.04968202995047613,518.67,642.9066666666666,1586.8133333333333,1412.7433333333329,14.620000000000001,21.61,553.5166666666668,2388.11,9069.856666666668,1.3,47.626666666666665,521.4833333333332,2388.09,8149.076666666667,8.443066666666668,0.03,394.0,2388,100,38.85666666666666,23.29683333333334,50
73,112,0.0056,2.0E-4,100,518.67,642.27,1576.93,1398.6200000000001,14.620000000000001,21.61,554.41,2388.08,9051.39,1.3,47.25,522.02,2388.05,8136.87,8.431700000000001,0.03,393,2388,100,38.95,23.3074,0,0.2849491182650109,5.669331971229035,4.142641669273362,0,0.0029999999999994033,0.24790320691755025,0.01685229954636977,3.7174378273215614,2.220446049250313E-16,0.08672369918309544,0.4191765737729165,0.026248809496724538,2.6966210338124283,0.01643829674875091,6.938893903907228E-18,0.9,0,0,0.09392017887546784,0.06560154647567347,518.67,642.3100000000001,1580.9633333333331,1399.4433333333334,14.620000000000001,21.61,554.2533333333332,2388.063333333333,9056.12,1.3,47.27,522.0866666666667,2388.0633333333335,8137.343333333333,8.430266666666666,0.03,393.3333333333333,2388,100,38.916666666666664,23.2941,131
74,137,0.0017000000000000001,-4.0E-4,100,518.67,642.61,1595.16,1406.15,14.620000000000001,21.61,552.44,2388.1,9063.35,1.3,47.54,521.39,2388.07,8139.59,8.436200000000001,0.03,392,2388,100,38.79,23.201,0,0.2644787326043441,4.685577979289207,3.30804791380054,0,3.552713678800501E-15,0.5028677758615877,0.036110940170437256,4.014405186325909,2.220446049250313E-16,0.05425863986500283,0.2979748311518825,0.032388269481384374,3.7006708851234342,0.024668725139333807,6.938893903907228E-18,0.7000000000000001,0,0,0.06826419266350442,0.05589902056387065,518.67,642.6466666666666,1593.8400000000001,1407.8833333333332,14.620000000000001,21.61,553.1733333333333,2388.1000000000004,9060.046666666667,1.3,47.52333333333333,521.29,2388.0766666666664,8138.27,8.443566666666667,0.03,392.3333333333333,2388,100,38.806666666666665,23.229833333333335,126
75,88,0.0036000000000000003,1.0E-4,100,518.67,642.13,1594.47,1403.3,14.620000000000001,21.61,554.11,2388.12,9051.28,1.3,47.4,521.52,2388.1,8132.14,8.4316,0.03,392,2388,100,38.980000000000004,23.4919,0,0.28255264996103013,3.2035107304331065,4.780194661308258,0,3.552713678800501E-15,0.434768904131829,0.02939387691331262,4.2277275219672905,2.220446049250313E-16,0.12499599993599819,0.3370771425059862,0.025768197453405643,2.8551469314204656,0.01735720023506088,6.938893903907228E-18,0.9219544457292888,0,0,0.07874642849043928,0.06575531993686924,518.67,642.2033333333334,1589.7766666666666,1405.64,14.620000000000001,21.61,553.8566666666667,2388.0966666666664,9052.64,1.3,47.43333333333334,521.6133333333333,2388.0833333333335,8135.916666666667,8.426766666666667,0.03,392.0,2388,100,38.92333333333333,23.40063333333334,113
76,205,4.0E-4,2.0E-4,100,518.67,643.14,1603.48,1420.07,14.620000000000001,21.61,551.82,2388.18,9114.99,1.3,48.04,520.19,2388.14,8182.45,8.512500000000001,0.03,395,2388,100,38.46,23.073700000000002,0,0.36535462225075604,2.4348223754516733,4.011281715362338,0,3.552713678800501E-15,0.24004999479274358,0.02147091055357389,4.2373406754710725,2.220446049250313E-16,0.11614215427655884,0.3280015243867062,0.023748684174050405,4.788361828433616,0.017615572656033543,6.938893903907228E-18,0.6324555320336759,0,0,0.12149485585818025,0.051763574065166684,518.67,643.1800000000001,1602.3533333333332,1421.6433333333334,14.620000000000001,21.61,551.9066666666669,2388.163333333334,9110.683333333334,1.3,48.06,520.1733333333334,2388.14,8182.66,8.512833333333333,0.03,395.6666666666667,2388,100,38.47,23.079666666666668,10
77,162,-0.0027,3.0000000000000003E-4,100,518.67,642.79,1593.81,1418.6200000000001,14.620000000000001,21.61,552.24,2388.25,9045.43,1.3,47.81,520.16,2388.21,8128.16,8.4543,0.03,396,2388,100,38.75,23.171200000000002,0,0.27713534599542017,3.5234955654861073,3.408030076158352,0,3.552713678800501E-15,0.49331126076748283,0.031048349392459592,4.813451983763591,2.220446049250313E-16,0.09542012366372164,0.2939795911283747,0.030066592756639827,2.2109864314373784,0.017920159039472725,6.938893903907228E-18,1.0440306508910548,0,0,0.06774215821775985,0.06478348863715158,518.67,642.8266666666667,1592.8766666666668,1417.5999999999997,14.620000000000001,21.61,552.1466666666666,2388.213333333333,9045.523333333333,1.3,47.82,520.42,2388.21,8127.9733333333315,8.4564,0.03,395.3333333333333,2388,100,38.74,23.205466666666666,34
78,72,-0.0034000000000000002,3.0000000000000003E-4,100,518.67,641.78,1580.66,1389.33,14.620000000000001,21.61,554.9300000000001,2387.9900000000002,9062.94,1.3,47.2,522.51,2387.96,8148.46,8.3793,0.03,391,2388,100,39.0,23.274800000000003,0,0.23113632341111698,4.3486605983911595,4.246886506606923,0,0.0029999999999994033,0.33263343187358724,0.019078784028397834,4.639315035649077,2.220446049250313E-16,0.12507597691003738,0.2240647227923197,0.027856776554473498,2.998559820980775,0.016700182633731672,6.938893903907228E-18,0.7483314773547882,0,0,0.08185963596303028,0.05484120713478174,518.67,641.9699999999999,1580.8466666666666,1391.4266666666665,14.620000000000001,21.61,555.0,2387.9866666666658,9061.113333333331,1.3,47.17333333333333,522.5033333333333,2387.9700000000003,8148.8133333333335,8.39046666666667,0.03,390.6666666666667,2388,100,39.03333333333333,23.380533333333332,107
79,101,-0.0031000000000000003,-1.0E-4,100,518.67,642.4300000000001,1590.94,1405.39,14.620000000000001,21.61,553.4,2388.15,9040.39,1.3,47.660000000000004,521.55,2388.14,8125.55,8.451600000000001,0.03,393,2388,100,38.72,23.287000000000003,0,0.238746727726265,3.0722994645704564,4.4599798205821495,0,3.552713678800501E-15,0.3748279605365621,0.03034798181097817,2.8477642107451824,2.220446049250313E-16,0.08087644898238243,0.21753160689886353,0.031368774282676114,3.45495643966753,0.014288400890232622,6.938893903907228E-18,0.7999999999999999,0,0,0.09984487968844423,0.05757252903946469,518.67,642.4000000000001,1590.5966666666666,1405.9033333333334,14.620000000000001,21.61,553.4900000000001,2388.1233333333334,9041.696666666669,1.3,47.52666666666667,521.4866666666667,2388.1133333333332,8125.6866666666665,8.451933333333333,0.03,393.0,2388,100,38.80333333333334,23.29486666666667,63
80,133,-0.0029000000000000002,1.0E-4,100,518.67,642.64,1591.41,1407.15,14.620000000000001,21.61,552.63,2388.11,9069.7,1.3,47.57,521.05,2388.02,8142.89,8.4671,0.03,393,2388,100,38.69,23.2813,0,0.29506101064017953,3.1752922700123225,2.118581836984315,0,3.552713678800501E-15,0.41263058539085634,0.033526109228447225,4.041215163784272,2.220446049250313E-16,0.10146920715172572,0.2970117842779915,0.02764054992215853,2.4473089302333717,0.0236302115944823,6.938893903907228E-18,0.7810249675906654,0,0,0.07509993342207455,0.04330512671728373,518.67,642.6733333333333,1590.4400000000005,1407.24,14.620000000000001,21.61,553.0,2388.11,9070.263333333334,1.3,47.60999999999999,521.08,2388.056666666667,8144.240000000001,8.450366666666667,0.03,393.0,2388,100,38.77,23.290633333333332,90
81,213,-0.0027,3.0000000000000003E-4,100,518.67,643.49,1598.3500000000001,1427.83,14.620000000000001,21.61,551.53,2388.2000000000003,9075.26,1.3,48.11,519.67,2388.2200000000003,8148.37,8.498700000000001,0.03,397,2388,100,38.46,23.1537,0,0.2019801970491149,4.059472872184271,3.4967998226949915,0,3.552713678800501E-15,0.4048765243873878,0.03753664875828849,2.7902331443803603,2.220446049250313E-16,0.0972830920561236,0.3905329691588222,0.030919249667428962,3.8373631571691775,0.020734755846163133,6.938893903907228E-18,0.806225774829855,0,0,0.10334892355511066,0.06698340167534017,518.67,643.4433333333333,1598.65,1427.9666666666665,14.620000000000001,21.61,551.3266666666667,2388.2000000000003,9075.55,1.3,48.09333333333334,519.6566666666666,2388.223333333334,8148.613333333334,8.499966666666667,0.03,396.3333333333333,2388,100,38.44,23.170299999999997,8
82,162,-0.0016,0.0,100,518.67,643.57,1597.99,1427.69,14.620000000000001,21.61,551.15,2388.2000000000003,9058.64,1.3,48.08,520.02,2388.29,8126.2,8.5028,0.03,397,2388,100,38.62,23.121100000000002,0,0.2617651619295479,3.6025907344576478,3.9495928904128985,0,3.552713678800501E-15,0.4056710490039822,0.034409301068221154,3.5901888529713184,2.220446049250313E-16,0.10697663296253039,0.4403282866226173,0.040755367744656754,2.389477976462574,0.015225780768157645,6.938893903907228E-18,1.2806248474865698,0,0,0.10665833300778697,0.04177676507342383,518.67,643.51,1598.0600000000002,1424.47,14.620000000000001,21.61,551.69,2388.1966666666667,9053.443333333336,1.3,48.08333333333334,520.0666666666667,2388.27,8125.926666666667,8.501633333333332,0.03,396.3333333333333,2388,100,38.599999999999994,23.150533333333335,9
83,73,-0.0024000000000000002,2.0E-4,100,518.67,642.8100000000001,1594.68,1406.9,14.620000000000001,21.61,553.87,2388.06,9058.7,1.3,47.2,521.67,2388.09,8141.38,8.430900000000001,0.03,392,2388,100,38.74,23.3021,0,0.25111750237687513,3.2300695038961833,3.891972379141488,0,3.552713678800501E-15,0.48421173054772243,0.02165640782771637,3.908701702611632,2.220446049250313E-16,0.08136952746575268,0.27386858162267347,0.02408318915761934,2.4809919387211923,0.013104659476689897,6.938893903907228E-18,0.6633249580710798,0,0,0.13108775686539179,0.06169243470637262,518.67,642.7166666666666,1591.1733333333334,1405.7233333333334,14.620000000000001,21.61,553.9966666666667,2388.0633333333335,9058.493333333334,1.3,47.33000000000001,521.7166666666667,2388.0833333333335,8141.39,8.4267,0.03,392.3333333333333,2388,100,38.79,23.324633333333338,137
84,172,0.0015,1.0E-4,100,518.67,643.39,1588.7,1412.73,14.620000000000001,21.61,552.47,2388.16,9050.57,1.3,47.6,520.88,2388.2200000000003,8130.610000000001,8.4791,0.03,395,2388,100,38.62,23.2039,0,0.31479517150045405,4.22329030496366,3.082398579029001,0,3.552713678800501E-15,0.39436024140373105,0.018138357147269506,2.1668825533470253,2.220446049250313E-16,0.05480875842417905,0.2292509541964832,0.04699999999990162,2.8485801726474933,0.022960261322554805,6.938893903907228E-18,0.8717797887081347,0,0,0.0858137518116997,0.03714009827666003,518.67,642.9966666666667,1590.1833333333334,1413.68,14.620000000000001,21.61,552.5500000000001,2388.163333333334,9050.130000000001,1.3,47.626666666666665,520.8133333333334,2388.2000000000003,8130.0166666666655,8.474833333333336,0.03,394.6666666666667,2388,100,38.696666666666665,23.205466666666666,58
85,34,0.0014,-5.0E-4,100,518.67,642.58,1582.94,1413.22,14.620000000000001,21.61,553.5500000000001,2388.07,9045.23,1.3,47.730000000000004,521.4300000000001,2388.09,8126.6,8.4228,0.03,393,2388,100,38.84,23.3107,0,0.24446063077722233,3.9300580148389384,4.955841502711715,0,3.552713678800501E-15,0.3108391867187961,0.02451530134422446,4.036079285643388,2.220446049250313E-16,0.10587256490706129,0.3493765876529252,0.022825424420980994,2.1642874115975177,0.015014542950086656,6.938893903907228E-18,0.9433981132056604,0,0,0.1078192932642388,0.061009990165545556,518.67,642.5600000000001,1586.1133333333337,1409.8000000000002,14.620000000000001,21.61,553.3466666666667,2388.076666666667,9047.716666666664,1.3,47.56,521.4566666666666,2388.0933333333337,8128.64,8.419133333333336,0.03,393.0,2388,100,38.88,23.27946666666667,118
86,110,-0.0012000000000000001,4.0E-4,100,518.67,643.07,1586.29,1404.83,14.620000000000001,21.61,553.65,2388.05,9074.53,1.3,47.52,521.52,2388.13,8148.14,8.450000000000001,0.03,394,2388,100,38.94,23.2484,0,0.3605121357180656,3.6012797725253245,2.4648602394456254,0,3.552713678800501E-15,0.3845204805988973,0.021817424229326622,5.521212185743307,2.220446049250313E-16,0.08136338242723316,0.2229551524409986,0.03655133376499075,2.8053251148486305,0.018040554315208724,6.938893903907228E-18,0.916515138991168,0,0,0.0910164820238624,0.04631336848038593,518.67,643.07,1586.1366666666665,1404.5966666666666,14.620000000000001,21.61,553.6666666666666,2388.056666666667,9068.833333333334,1.3,47.47666666666667,521.5666666666666,2388.126666666667,8147.066666666667,8.451166666666667,0.03,393.3333333333333,2388,100,38.93,23.282033333333338,89
87,56,-0.0019,5.0E-4,100,518.67,642.1800000000001,1584.33,1391.48,14.620000000000001,21.61,554.39,2388.04,9056.99,1.3,47.4,522.15,2388.02,8146.9400000000005,8.4313,0.03,393,2388,100,38.89,23.2605,0,0.4134924424944122,4.502756933257675,3.1951057885459555,0,0.0029999999999994033,0.39330013984233625,0.025612496949754267,3.7202931336117673,2.220446049250313E-16,0.0893084542470645,0.33063726347766625,0.022825424421020837,3.3615087386468567,0.021710882064071235,6.938893903907228E-18,0.6000000000000001,0,0,0.06499230723708697,0.06322071258693676,518.67,642.02,1586.946666666667,1395.3466666666666,14.620000000000001,21.61,554.3333333333334,2388.0433333333335,9057.82,1.3,47.35666666666666,522.0866666666667,2388.023333333333,8145.213333333333,8.436300000000001,0.03,392.6666666666667,2388,100,38.94333333333334,23.342866666666666,116
88,68,0.0021000000000000003,5.0E-4,100,518.67,642.91,1593.67,1405.22,14.620000000000001,21.61,553.6800000000001,2388.14,9046.75,1.3,47.39,521.69,2388.18,8127.79,8.4101,0.03,394,2388,100,38.800000000000004,23.418100000000003,0,0.305386640179285,4.589457920059888,3.368260084969667,0,3.552713678800501E-15,0.38957540990157924,0.021447610589507712,4.00960908319005,2.220446049250313E-16,0.09736529155710401,0.3037103883636751,0.026172504656594032,3.7169740381121943,0.016958077721251366,6.938893903907228E-18,0.8306623862918073,0,0,0.09423905772024661,0.087707721438879,518.67,642.9000000000001,1591.6666666666667,1406.79,14.620000000000001,21.61,553.5099999999999,2388.143333333334,9044.62,1.3,47.51333333333334,521.5100000000001,2388.1533333333327,8126.209999999999,8.436933333333334,0.03,393.6666666666667,2388,100,38.82,23.366133333333337,115
89,177,0.001,-3.0000000000000003E-4,100,518.67,642.91,1588.94,1407.43,14.620000000000001,21.61,553.1800000000001,2388.08,9057.58,1.3,47.36,521.47,2388.12,8130.76,8.4575,0.03,395,2388,100,38.82,23.235,0,0.3035275934737944,4.8483753980070485,2.5943417276835308,0,3.552713678800501E-15,0.34826570316355837,0.029137604568625602,3.4853466111705296,2.220446049250313E-16,0.07769169839822022,0.402717022237692,0.025079872407898048,2.8826890224233295,0.018604410767342316,6.938893903907228E-18,1.0770329614269007,0,0,0.10714942836991717,0.05683850455457133,518.67,642.9466666666666,1589.8700000000001,1408.3633333333337,14.620000000000001,21.61,553.19,2388.08,9055.403333333334,1.3,47.39333333333334,521.36,2388.12,8132.273333333333,8.448133333333333,0.03,394.6666666666667,2388,100,38.80666666666667,23.25273333333334,136
90,146,-0.0011,3.0000000000000003E-4,100,518.67,643.45,1587.78,1418.8500000000001,14.620000000000001,21.61,552.3100000000001,2388.19,9087.59,1.3,48.0,521.32,2388.09,8156.46,8.4686,0.03,393,2388,100,38.6,23.140900000000002,0,0.3350761107569347,4.96054996950947,4.01372009487457,0,3.552713678800501E-15,0.38429285707650546,0.025612496949729405,5.155967416499065,2.220446049250313E-16,0.14879852149803202,0.45623349285206977,0.021354156504009132,3.4704287919504875,0.016717538694436998,6.938893903907228E-18,1.1,0,0,0.10190682018393,0.048089525886621624,518.67,643.3533333333335,1590.3066666666666,1420.6033333333332,14.620000000000001,21.61,552.3000000000001,2388.183333333334,9085.866666666669,1.3,48.04,520.8966666666666,2388.1033333333335,8156.95,8.471233333333334,0.03,394.0,2388,100,38.660000000000004,23.138599999999997,28
91,234,-3.0000000000000003E-4,1.0E-4,100,518.67,643.1800000000001,1605.05,1419.74,14.620000000000001,21.61,552.22,2388.2000000000003,9052.130000000001,1.3,48.01,520.96,2388.21,8123.71,8.5104,0.03,395,2388,100,38.730000000000004,23.252200000000002,0,0.1993890669018819,4.23159733434075,3.7994169289511017,0,3.552713678800501E-15,0.35493661405946264,0.027495454169729882,3.5776305007642293,2.220446049250313E-16,0.05617828762075233,0.3611924694674721,0.027640549922191438,3.5732003862083617,0.02482446374043166,6.938893903907228E-18,0.4898979485566357,0,0,0.08402975663418237,0.062071733502456435,518.67,643.1999999999999,1600.3766666666668,1419.5199999999998,14.620000000000001,21.61,552.2266666666667,2388.1966666666667,9051.473333333332,1.3,47.98333333333333,520.35,2388.223333333334,8124.52,8.500366666666666,0.03,394.6666666666667,2388,100,38.68666666666667,23.1792,38
92,150,-0.001,-4.0E-4,100,518.67,644.03,1597.06,1414.07,14.620000000000001,21.61,550.88,2388.23,9049.25,1.3,47.980000000000004,520.17,2388.19,8122.89,8.480400000000001,0.03,394,2388,100,38.53,23.121100000000002,0,0.34252153216985853,3.2478868514774373,3.517962478480967,0,3.552713678800501E-15,0.49215952698286153,0.021354156504077272,2.1677176937970817,2.220446049250313E-16,0.12000416659433019,0.37745993164837327,0.029137604568681794,2.6452049069967494,0.021444414191112725,6.938893903907228E-18,1.1180339887498951,0,0,0.08239538822045811,0.04979672780414393,518.67,643.4066666666666,1596.9133333333332,1418.3833333333332,14.620000000000001,21.61,551.4266666666666,2388.2299999999996,9049.823333333334,1.3,47.96,520.3000000000001,2388.203333333333,8123.026666666668,8.480733333333333,0.03,394.6666666666667,2388,100,38.53333333333334,23.126666666666665,20
