UnitNumber,Time,Setting1,Setting2,Setting3,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
90,39,-0.001,0.0003,100.0,518.67,642.57,1581.14,1396.09,14.62,21.61,553.56,2387.99,9058.54,1.3,47.09,522.17,2388.04,8134.78,8.4072,0.03,392,2388,100.0,38.94,23.4075,115.0
10,74,0.0023,-0.0004,100.0,518.67,642.17,1588.49,1399.61,14.62,21.61,553.9,2387.99,9051.02,1.3,47.29,522.39,2388.01,8139.95,8.3907,0.03,391,2388,100.0,39.15,23.4227,148.0
66,136,-0.0002,0.0,100.0,518.67,642.68,1596.87,1417.48,14.62,21.61,552.9,2388.16,9070.69,1.3,47.81,520.56,2388.12,8145.22,8.4465,0.03,392,2388,100.0,38.72,23.2477,66.0
30,47,-0.0008,-0.0002,100.0,518.67,641.65,1584.22,1394.82,14.62,21.61,555.19,2387.96,9056.07,1.3,47.14,521.8,2387.99,8141.65,8.3717,0.03,391,2388,100.0,39.07,23.3628,147.0
5,161,0.0019,-0.0005,100.0,518.67,642.04,1587.84,1408.28,14.62,21.61,553.85,2387.97,9076.65,1.3,47.47,522.19,2388.04,8154.94,8.4065,0.03,392,2388,100.0,38.94,23.3001,108.0
17,80,-0.001,-0.0003,100.0,518.67,642.47,1587.84,1401.12,14.62,21.61,554.21,2388.03,9067.29,1.3,47.33,521.94,2388.02,8140.04,8.3726,0.03,392,2388,100.0,39.02,23.354,196.0
15,116,-0.0001,-0.0003,100.0,518.67,642.49,1588.93,1402.16,14.62,21.61,553.74,2388.05,9061.98,1.3,47.32,522.28,2388.03,8140.1,8.393,0.03,391,2388,100.0,38.93,23.3816,91.0
87,6,-0.002,-0.0001,100.0,518.67,641.88,1587.93,1403.27,14.62,21.61,553.9,2388.11,9069.31,1.3,47.42,521.91,2388.05,8145.06,8.4277,0.03,391,2388,100.0,39.02,23.3295,172.0
81,123,-0.0044,0.0005,100.0,518.67,642.32,1593.73,1408.52,14.62,21.61,553.35,2388.07,9062.16,1.3,47.49,521.58,2388.05,8141.05,8.4535,0.03,392,2388,100.0,38.75,23.397,117.0
39,30,-0.0006,0.0001,100.0,518.67,642.95,1592.19,1411.79,14.62,21.61,553.56,2388.08,9037.95,1.3,47.55,520.96,2388.17,8124.6,8.4164,0.03,394,2388,100.0,38.79,23.3179,98.0
61,127,0.0013,-0.0002,100.0,518.67,642.58,1594.83,1409.0,14.62,21.61,553.55,2388.11,9055.58,1.3,47.35,522.25,2388.08,8135.83,8.4251,0.03,392,2388,100.0,38.85,23.3192,58.0
22,84,-0.0016,0.0002,100.0,518.67,642.95,1588.32,1415.28,14.62,21.61,552.83,2388.15,9040.66,1.3,47.58,521.27,2388.12,8126.86,8.4723,0.03,393,2388,100.0,38.6,23.1491,118.0
25,72,0.0013,-0.0002,100.0,518.67,642.42,1589.48,1411.92,14.62,21.61,553.22,2388.13,9056.97,1.3,47.48,521.68,2388.09,8121.71,8.4289,0.03,393,2388,100.0,38.8,23.2136,158.0
43,70,-0.0005,0.0,100.0,518.67,642.66,1587.33,1398.12,14.62,21.61,554.33,2388.09,9051.0,1.3,47.25,521.65,2388.03,8137.57,8.433,0.03,391,2388,100.0,38.92,23.3412,137.0
57,16,-0.0003,-0.0002,100.0,518.67,642.25,1583.06,1394.64,14.62,21.61,553.98,2388.08,9043.8,1.3,47.13,522.47,2388.08,8128.44,8.3969,0.03,394,2388,100.0,38.94,23.382,121.0
79,178,0.0011,-0.0003,100.0,518.67,643.31,1595.94,1421.72,14.62,21.61,552.46,2388.16,9090.79,1.3,47.68,520.36,2388.11,8158.11,8.4617,0.03,394,2388,100.0,38.62,23.1246,21.0
67,23,-0.0003,0.0004,100.0,518.67,642.37,1590.12,1404.88,14.62,21.61,553.08,2388.05,9062.69,1.3,47.32,521.34,2388.03,8146.11,8.428,0.03,394,2388,100.0,38.86,23.3601,290.0
66,173,-0.0005,0.0002,100.0,518.67,643.28,1593.14,1421.27,14.62,21.61,552.4,2388.22,9066.98,1.3,47.82,520.44,2388.21,8141.49,8.4888,0.03,396,2388,100.0,38.35,23.1389,29.0
45,128,0.0008,0.0002,100.0,518.67,642.59,1602.34,1412.73,14.62,21.61,553.48,2388.09,9083.23,1.3,47.71,521.2,2388.06,8160.78,8.4759,0.03,394,2388,100.0,38.8,23.2549,30.0
77,143,0.0017,0.0,100.0,518.67,643.27,1606.55,1421.85,14.62,21.61,552.02,2388.21,9064.42,1.3,47.91,520.08,2388.21,8143.23,8.4697,0.03,394,2388,100.0,38.61,23.099,11.0
50,100,0.0017,0.0002,100.0,518.67,642.38,1588.59,1411.1,14.62,21.61,553.32,2388.09,9066.08,1.3,47.61,521.2,2388.14,8147.06,8.4043,0.03,391,2388,100.0,38.87,23.218,98.0
79,97,0.0019,-0.0001,100.0,518.67,642.22,1588.49,1400.54,14.62,21.61,554.55,2388.07,9057.64,1.3,47.35,521.73,2387.99,8142.2,8.4029,0.03,391,2388,100.0,38.94,23.383,102.0
96,65,0.0009,-0.0001,100.0,518.67,641.61,1581.42,1393.86,14.62,21.61,554.28,2388.06,9051.02,1.3,47.38,521.73,2388.05,8135.24,8.4013,0.03,390,2388,100.0,39.13,23.3997,271.0
50,140,0.0002,0.0002,100.0,518.67,642.96,1592.7,1414.87,14.62,21.61,552.62,2388.11,9074.22,1.3,47.58,521.36,2388.1,8157.23,8.4336,0.03,392,2388,100.0,38.73,23.3439,58.0
54,86,0.002,-0.0001,100.0,518.67,641.66,1587.7,1396.17,14.62,21.61,554.17,2387.99,9066.2,1.3,47.1,522.44,2388.02,8151.19,8.3781,0.03,392,2388,100.0,39.16,23.4151,171.0
54,155,-0.0005,-0.0005,100.0,518.67,642.68,1592.73,1400.0,14.62,21.61,553.87,2388.04,9075.08,1.3,47.43,521.75,2387.99,8151.61,8.4165,0.03,392,2388,100.0,38.86,23.3823,102.0
92,184,0.0031,-0.0,100.0,518.67,642.66,1592.94,1412.79,14.62,21.61,553.72,2388.08,9059.53,1.3,47.37,521.2,2388.04,8141.79,8.3923,0.03,393,2388,100.0,38.79,23.2366,157.0
36,17,-0.0007,-0.0005,100.0,518.67,642.54,1589.76,1402.29,14.62,21.61,553.55,2388.14,9056.86,1.3,47.58,521.78,2388.04,8142.83,8.4328,0.03,392,2388,100.0,38.78,23.2056,141.0
99,125,-0.002,-0.0001,100.0,518.67,643.0,1592.82,1412.87,14.62,21.61,553.07,2388.14,9057.44,1.3,47.41,521.56,2388.08,8129.7,8.4111,0.03,395,2388,100.0,38.83,23.2922,60.0
96,278,-0.0015,-0.0002,100.0,518.67,642.97,1589.3,1414.27,14.62,21.61,552.7,2388.11,9063.55,1.3,47.7,520.95,2388.1,8139.96,8.4559,0.03,396,2388,100.0,38.61,23.2727,58.0
92,300,0.0032,-0.0003,100.0,518.67,642.75,1600.03,1420.71,14.62,21.61,552.72,2388.15,9102.49,1.3,47.78,520.47,2388.18,8172.82,8.4628,0.03,394,2388,100.0,38.86,23.1132,41.0
54,164,-0.0004,0.0001,100.0,518.67,642.44,1587.98,1412.75,14.62,21.61,554.23,2388.09,9079.5,1.3,47.41,521.36,2388.03,8155.1,8.4034,0.03,393,2388,100.0,39.17,23.348,93.0
88,164,-0.0003,-0.0003,100.0,518.67,642.4,1593.46,1408.62,14.62,21.61,553.02,2388.02,9087.09,1.3,47.66,521.42,2388.12,8159.04,8.4875,0.03,394,2388,100.0,38.79,23.1879,49.0
29,156,0.0022,0.0002,100.0,518.67,643.58,1595.46,1423.41,14.62,21.61,552.1,2388.29,9043.78,1.3,48.06,520.19,2388.3,8131.85,8.5203,0.03,397,2388,100.0,38.4,23.1415,7.0
40,4,-0.0012,0.0001,100.0,518.67,642.76,1592.3,1397.07,14.62,21.61,554.1,2388.13,9053.78,1.3,47.65,520.89,2388.11,8136.67,8.4452,0.03,393,2388,100.0,39.0,23.3082,184.0
27,114,-0.0013,0.0,100.0,518.67,642.62,1589.31,1409.5,14.62,21.61,553.45,2388.16,9085.75,1.3,47.62,520.56,2388.12,8154.36,8.4495,0.03,393,2388,100.0,38.75,23.3215,42.0
12,88,0.0017,-0.0004,100.0,518.67,642.96,1592.5,1407.16,14.62,21.61,553.42,2388.18,9043.53,1.3,47.67,521.34,2388.17,8127.67,8.4723,0.03,392,2388,100.0,38.69,23.2846,82.0
51,190,0.001,-0.0003,100.0,518.67,643.1,1600.81,1415.55,14.62,21.61,552.52,2388.02,9154.05,1.3,47.7,521.33,2388.08,8226.4,8.4591,0.03,394,2388,100.0,38.69,23.3197,23.0
87,5,0.0009,0.0005,100.0,518.67,642.45,1585.48,1405.6,14.62,21.61,553.25,2388.05,9060.3,1.3,47.35,522.13,2388.06,8143.75,8.4194,0.03,392,2388,100.0,38.99,23.3682,173.0
66,175,-0.002,-0.0002,100.0,518.67,643.3,1600.35,1423.58,14.62,21.61,552.57,2388.19,9066.12,1.3,48.04,519.96,2388.19,8142.13,8.5161,0.03,393,2388,100.0,38.53,23.1516,27.0
77,45,-0.0033,0.0004,100.0,518.67,642.74,1587.64,1402.95,14.62,21.61,553.49,2388.11,9044.43,1.3,47.66,521.0,2388.1,8132.36,8.4377,0.03,393,2388,100.0,38.84,23.261,109.0
97,157,-0.0036,0.0005,100.0,518.67,642.26,1587.91,1407.48,14.62,21.61,553.6,2388.09,9097.29,1.3,47.56,521.42,2388.1,8168.7,8.4454,0.03,392,2388,100.0,38.85,23.2509,45.0
44,172,-0.0007,0.0002,100.0,518.67,643.29,1595.31,1423.8,14.62,21.61,551.71,2388.18,9081.78,1.3,47.91,520.85,2388.15,8154.66,8.4583,0.03,396,2388,100.0,38.57,23.2305,20.0
2,208,0.0004,0.0004,100.0,518.67,642.6,1590.29,1407.93,14.62,21.61,553.09,2388.05,9061.96,1.3,47.51,521.64,2388.11,8140.99,8.458,0.03,394,2388,100.0,38.75,23.2931,79.0
41,83,0.0004,-0.0004,100.0,518.67,642.43,1588.62,1404.47,14.62,21.61,553.65,2388.03,9070.12,1.3,47.36,522.37,2388.05,8149.49,8.4402,0.03,393,2388,100.0,38.94,23.5444,133.0
59,170,0.0014,-0.0004,100.0,518.67,642.82,1597.36,1409.61,14.62,21.61,553.09,2388.1,9061.49,1.3,47.67,521.72,2388.01,8145.4,8.466,0.03,393,2388,100.0,38.92,23.1998,61.0
93,84,0.0003,-0.0002,100.0,518.67,642.53,1590.72,1405.63,14.62,21.61,553.5,2388.03,9059.27,1.3,47.4,521.6,2388.1,8144.9,8.4416,0.03,392,2388,100.0,38.98,23.3274,71.0
42,190,0.0038,0.0,100.0,518.67,643.38,1596.25,1425.06,14.62,21.61,551.75,2388.26,9061.79,1.3,48.14,519.95,2388.25,8134.12,8.539,0.03,395,2388,100.0,38.53,23.0608,6.0
57,33,0.002,-0.0002,100.0,518.67,642.59,1580.61,1393.08,14.62,21.61,553.5,2388.08,9051.66,1.3,47.28,522.28,2388.06,8130.25,8.4128,0.03,391,2388,100.0,39.02,23.3196,104.0
2,66,0.0005,-0.0002,100.0,518.67,642.26,1584.6,1394.01,14.62,21.61,554.11,2388.06,9054.62,1.3,47.17,522.65,2387.98,8138.89,8.4121,0.03,392,2388,100.0,39.0,23.426,221.0
35,143,-0.002,-0.0002,100.0,518.67,644.0,1596.14,1414.48,14.62,21.61,552.15,2388.11,9070.62,1.3,47.64,520.86,2388.15,8144.41,8.474,0.03,393,2388,100.0,38.71,23.2706,38.0
93,76,-0.0022,0.0004,100.0,518.67,641.99,1581.51,1399.16,14.62,21.61,553.82,2388.03,9070.46,1.3,47.42,522.24,2388.05,8141.89,8.4494,0.03,392,2388,100.0,38.94,23.3328,79.0
83,207,-0.0023,-0.0003,100.0,518.67,642.2,1586.25,1404.23,14.62,21.61,553.78,2388.14,9059.46,1.3,47.71,521.76,2388.04,8137.34,8.4106,0.03,394,2388,100.0,38.83,23.3207,86.0
78,207,0.0001,-0.0004,100.0,518.67,643.58,1589.89,1420.06,14.62,21.61,552.74,2388.17,9079.27,1.3,47.75,520.17,2388.16,8155.7,8.4786,0.03,395,2388,100.0,38.62,23.1958,24.0
57,102,0.0006,0.0002,100.0,518.67,642.63,1594.27,1415.28,14.62,21.61,552.49,2388.18,9048.84,1.3,47.61,521.02,2388.17,8123.37,8.4499,0.03,396,2388,100.0,38.75,23.1909,35.0
27,86,-0.0013,-0.0004,100.0,518.67,642.87,1593.17,1403.79,14.62,21.61,553.76,2388.1,9070.13,1.3,47.58,521.0,2388.07,8149.27,8.4437,0.03,393,2388,100.0,39.1,23.2941,70.0
42,155,-0.0007,0.0001,100.0,518.67,642.71,1599.41,1409.98,14.62,21.61,552.72,2388.1,9071.25,1.3,47.7,520.94,2388.15,8141.78,8.4482,0.03,395,2388,100.0,38.52,23.2467,41.0
57,121,-0.0001,-0.0,100.0,518.67,643.0,1600.43,1422.02,14.62,21.61,552.67,2388.21,9037.32,1.3,47.89,520.23,2388.28,8115.94,8.5135,0.03,395,2388,100.0,38.59,23.1313,16.0
92,266,0.0002,0.0003,100.0,518.67,642.67,1590.78,1416.92,14.62,21.61,552.79,2388.1,9094.7,1.3,47.51,521.2,2388.13,8160.11,8.4541,0.03,395,2388,100.0,38.65,23.2242,75.0
86,204,-0.0036,-0.0004,100.0,518.67,643.06,1596.08,1416.37,14.62,21.61,552.96,2388.17,9070.73,1.3,47.8,521.09,2388.08,8140.84,8.4432,0.03,395,2388,100.0,38.74,23.1096,74.0
8,86,0.0014,-0.0003,100.0,518.67,643.57,1595.92,1411.11,14.62,21.61,552.65,2388.21,9045.77,1.3,47.73,521.32,2388.18,8131.35,8.5072,0.03,395,2388,100.0,38.8,23.2706,64.0
96,46,0.0014,-0.0003,100.0,518.67,641.95,1585.7,1400.91,14.62,21.61,553.54,2388.04,9053.03,1.3,47.34,521.87,2388.05,8129.82,8.3732,0.03,392,2388,100.0,38.76,23.3517,290.0
92,73,0.0038,0.0001,100.0,518.67,642.0,1586.93,1408.25,14.62,21.61,554.58,2388.07,9055.69,1.3,47.53,521.85,2388.05,8135.35,8.4128,0.03,394,2388,100.0,38.83,23.4417,268.0
59,82,0.0033,-0.0,100.0,518.67,642.65,1585.02,1393.85,14.62,21.61,554.24,2388.04,9060.18,1.3,47.31,522.24,2388.05,8141.68,8.3939,0.03,392,2388,100.0,38.98,23.4273,149.0
100,128,-0.0021,0.0,100.0,518.67,643.19,1592.88,1415.34,14.62,21.61,552.98,2388.03,9064.52,1.3,47.6,521.22,2388.15,8144.14,8.4586,0.03,394,2388,100.0,38.9,23.2595,72.0
35,102,0.0026,0.0003,100.0,518.67,642.35,1587.83,1410.7,14.62,21.61,554.28,2388.07,9064.03,1.3,47.62,521.58,2388.07,8150.51,8.4376,0.03,393,2388,100.0,38.82,23.3365,79.0
52,167,-0.0007,0.0001,100.0,518.67,643.02,1588.04,1416.78,14.62,21.61,552.15,2388.19,9070.41,1.3,47.73,520.89,2388.15,8141.2,8.4487,0.03,393,2388,100.0,38.94,23.2748,46.0
40,17,-0.0006,0.0002,100.0,518.67,642.56,1591.77,1414.27,14.62,21.61,553.88,2388.14,9060.58,1.3,47.65,521.58,2388.09,8141.22,8.433,0.03,392,2388,100.0,38.85,23.1651,171.0
20,37,0.0,-0.0001,100.0,518.67,642.86,1585.03,1408.03,14.62,21.61,553.27,2388.09,9057.37,1.3,47.33,521.05,2388.1,8139.38,8.4277,0.03,395,2388,100.0,38.72,23.39,197.0
8,87,-0.0011,0.0004,100.0,518.67,643.13,1594.3,1419.41,14.62,21.61,553.26,2388.17,9041.86,1.3,47.69,521.01,2388.18,8121.4,8.4485,0.03,394,2388,100.0,38.7,23.1939,63.0
81,1,-0.005,0.0003,100.0,518.67,642.04,1589.91,1406.63,14.62,21.61,553.78,2388.1,9060.49,1.3,47.53,522.09,2388.04,8134.78,8.4455,0.03,391,2388,100.0,38.87,23.3365,239.0
73,99,0.004,0.0003,100.0,518.67,642.69,1588.64,1409.55,14.62,21.61,552.65,2388.18,9041.43,1.3,47.63,520.74,2388.11,8124.68,8.4782,0.03,392,2388,100.0,38.84,23.1483,114.0
8,150,0.0026,-0.0003,100.0,518.67,643.87,1602.84,1432.31,14.62,21.61,551.08,2388.27,9046.16,1.3,48.24,519.57,2388.26,8121.27,8.5509,0.03,394,2388,100.0,38.24,23.051,0.0
85,78,-0.0023,0.0003,100.0,518.67,642.8,1584.81,1412.78,14.62,21.61,553.55,2388.14,9051.42,1.3,47.42,521.71,2388.09,8123.91,8.4328,0.03,392,2388,100.0,38.87,23.3254,110.0
56,234,-0.0,-0.0005,100.0,518.67,643.37,1593.5,1421.99,14.62,21.61,552.42,2388.18,9101.95,1.3,48.02,520.94,2388.14,8167.8,8.4987,0.03,397,2388,100.0,38.62,23.0695,41.0
83,154,-0.0011,0.0005,100.0,518.67,642.51,1588.42,1397.16,14.62,21.61,553.69,2388.03,9055.72,1.3,47.23,522.19,2387.96,8140.21,8.4033,0.03,390,2388,100.0,39.09,23.3369,139.0
33,61,0.0016,0.0003,100.0,518.67,642.1,1582.95,1401.52,14.62,21.61,554.55,2388.04,9064.15,1.3,47.33,522.69,2388.01,8147.38,8.392,0.03,392,2388,100.0,39.12,23.3367,139.0
53,166,0.0026,-0.0001,100.0,518.67,643.12,1597.62,1412.26,14.62,21.61,552.6,2388.08,9109.47,1.3,47.79,521.4,2388.1,8187.41,8.4667,0.03,395,2388,100.0,38.72,23.1563,29.0
53,89,-0.0,0.0001,100.0,518.67,642.32,1592.64,1407.6,14.62,21.61,553.54,2388.06,9067.25,1.3,47.47,521.9,2388.08,8143.85,8.4202,0.03,393,2388,100.0,39.1,23.23,106.0
66,129,0.001,-0.0003,100.0,518.67,643.16,1596.23,1410.47,14.62,21.61,553.39,2388.09,9058.84,1.3,47.73,520.13,2388.16,8136.3,8.4682,0.03,392,2388,100.0,38.76,23.2738,73.0
38,78,-0.0034,-0.0002,100.0,518.67,642.65,1593.05,1406.31,14.62,21.61,553.19,2388.16,9053.75,1.3,47.61,521.35,2388.09,8134.78,8.4401,0.03,393,2388,100.0,38.89,23.2875,116.0
7,37,-0.004,-0.0001,100.0,518.67,642.4,1584.97,1400.55,14.62,21.61,554.36,2387.95,9062.36,1.3,47.12,522.42,2387.99,8147.06,8.4042,0.03,394,2388,100.0,39.12,23.4181,222.0
86,131,-0.001,0.0002,100.0,518.67,642.31,1588.28,1408.46,14.62,21.61,553.55,2388.05,9056.05,1.3,47.56,521.53,2388.1,8142.94,8.4074,0.03,394,2388,100.0,39.09,23.3946,147.0
41,78,-0.0003,-0.0,100.0,518.67,641.94,1589.77,1398.42,14.62,21.61,553.9,2388.06,9064.74,1.3,47.1,522.8,2388.02,8142.89,8.4334,0.03,391,2388,100.0,38.88,23.4167,138.0
98,100,-0.0029,0.0003,100.0,518.67,642.52,1595.92,1401.31,14.62,21.61,554.4,2388.08,9070.59,1.3,47.39,521.62,2388.05,8146.55,8.4331,0.03,392,2388,100.0,38.78,23.4594,56.0
84,47,-0.0037,0.0001,100.0,518.67,642.86,1586.5,1409.57,14.62,21.61,553.47,2388.08,9053.38,1.3,47.67,521.5,2388.09,8132.22,8.4442,0.03,393,2388,100.0,38.81,23.2598,220.0
29,77,-0.0002,0.0003,100.0,518.67,642.64,1584.1,1416.36,14.62,21.61,553.3,2388.08,9060.12,1.3,47.4,521.32,2388.12,8140.07,8.4271,0.03,391,2388,100.0,38.69,23.3162,86.0
85,72,0.0012,-0.0004,100.0,518.67,642.67,1590.62,1410.57,14.62,21.61,554.03,2388.13,9041.75,1.3,47.55,521.34,2388.1,8126.53,8.4418,0.03,392,2388,100.0,39.03,23.3665,116.0
47,12,0.0023,0.0002,100.0,518.67,642.14,1582.58,1404.15,14.62,21.61,554.83,2387.99,9061.05,1.3,47.3,522.16,2387.95,8146.83,8.4187,0.03,391,2388,100.0,38.97,23.3962,202.0
1,2,0.0019,-0.0003,100.0,518.67,642.15,1591.82,1403.14,14.62,21.61,553.75,2388.04,9044.07,1.3,47.49,522.28,2388.07,8131.49,8.4318,0.03,392,2388,100.0,39.0,23.4236,190.0
47,31,-0.0042,-0.0005,100.0,518.67,642.18,1581.87,1393.44,14.62,21.61,554.89,2388.06,9066.92,1.3,47.17,522.17,2388.03,8145.65,8.4029,0.03,393,2388,100.0,38.91,23.4207,183.0
68,57,-0.001,-0.0002,100.0,518.67,642.22,1593.71,1408.17,14.62,21.61,553.45,2388.09,9065.37,1.3,47.43,521.61,2388.07,8146.35,8.402,0.03,394,2388,100.0,38.78,23.2725,142.0
40,51,-0.0006,-0.0004,100.0,518.67,642.56,1587.02,1407.15,14.62,21.61,553.04,2388.12,9062.87,1.3,47.62,521.46,2388.15,8137.27,8.4712,0.03,394,2388,100.0,38.84,23.2322,137.0
92,271,-0.0046,0.0005,100.0,518.67,642.92,1596.76,1420.07,14.62,21.61,553.23,2388.14,9080.76,1.3,47.65,521.34,2388.13,8164.83,8.4487,0.03,395,2388,100.0,38.67,23.135,70.0
89,38,-0.0028,0.0002,100.0,518.67,642.04,1590.25,1398.86,14.62,21.61,554.47,2388.07,9045.98,1.3,47.41,522.44,2388.04,8133.87,8.4068,0.03,393,2388,100.0,39.0,23.4375,179.0
76,182,-0.0021,-0.0001,100.0,518.67,643.71,1599.19,1425.89,14.62,21.61,552.18,2388.26,9055.89,1.3,47.98,519.98,2388.24,8128.32,8.5182,0.03,395,2388,100.0,38.61,23.1289,28.0
66,62,0.0008,-0.0004,100.0,518.67,643.13,1592.7,1402.78,14.62,21.61,553.25,2388.15,9058.88,1.3,47.47,521.65,2388.08,8138.17,8.444,0.03,393,2388,100.0,38.77,23.3647,140.0
43,138,0.0004,-0.0004,100.0,518.67,642.95,1591.72,1412.68,14.62,21.61,553.31,2388.12,9057.54,1.3,47.55,521.15,2388.11,8135.19,8.4393,0.03,392,2388,100.0,38.93,23.3196,69.0
72,150,0.0023,0.0001,100.0,518.67,642.44,1593.6,1404.11,14.62,21.61,553.42,2388.15,9046.6,1.3,47.47,521.54,2388.16,8118.87,8.4032,0.03,394,2388,100.0,38.97,23.3032,63.0
55,148,0.0001,-0.0001,100.0,518.67,643.37,1594.68,1412.65,14.62,21.61,553.14,2388.06,9090.13,1.3,47.68,521.51,2388.03,8164.96,8.492,0.03,395,2388,100.0,38.91,23.2346,45.0
33,66,-0.0039,-0.0004,100.0,518.67,642.99,1582.59,1399.58,14.62,21.61,554.15,2387.98,9052.16,1.3,47.17,522.14,2388.03,8147.85,8.4236,0.03,392,2388,100.0,39.1,23.3718,134.0
88,157,-0.0011,-0.0004,100.0,518.67,642.57,1591.56,1416.21,14.62,21.61,553.02,2388.09,9082.85,1.3,47.51,521.04,2388.11,8151.15,8.437,0.03,394,2388,100.0,38.82,23.1411,56.0
73,49,0.0036,-0.0002,100.0,518.67,642.45,1594.91,1408.38,14.62,21.61,553.25,2388.13,9040.01,1.3,47.58,521.43,2388.15,8121.95,8.3994,0.03,391,2388,100.0,38.87,23.2672,164.0
67,5,0.0022,-0.0002,100.0,518.67,642.08,1591.25,1395.19,14.62,21.61,554.75,2388.07,9067.98,1.3,47.36,521.9,2388.06,8142.97,8.4489,0.03,392,2388,100.0,39.04,23.3165,308.0
9,192,0.0015,0.0004,100.0,518.67,643.23,1598.22,1420.21,14.62,21.61,552.31,2388.15,9189.49,1.3,47.91,520.11,2388.08,8251.76,8.5037,0.03,396,2388,100.0,38.68,23.1819,9.0
31,174,0.0006,-0.0004,100.0,518.67,642.54,1587.72,1400.46,14.62,21.61,553.6,2388.08,9064.21,1.3,47.45,520.93,2388.1,8135.97,8.4473,0.03,393,2388,100.0,38.73,23.2243,60.0
41,185,0.0042,0.0,100.0,518.67,642.8,1590.27,1414.12,14.62,21.61,552.62,2388.06,9098.99,1.3,47.97,520.65,2388.12,8173.27,8.4837,0.03,394,2388,100.0,38.65,23.2606,31.0
57,38,0.0019,-0.0004,100.0,518.67,642.62,1585.32,1399.73,14.62,21.61,553.94,2388.08,9048.47,1.3,47.37,522.37,2388.08,8131.7,8.4218,0.03,392,2388,100.0,39.23,23.3812,99.0
53,7,-0.0039,-0.0,100.0,518.67,642.76,1585.02,1400.97,14.62,21.61,553.84,2388.06,9067.56,1.3,47.31,521.68,2388.05,8142.13,8.4197,0.03,392,2388,100.0,38.93,23.4027,188.0
27,104,-0.0006,0.0002,100.0,518.67,642.8,1590.26,1411.59,14.62,21.61,553.29,2388.12,9079.04,1.3,47.64,521.37,2388.06,8151.72,8.4773,0.03,393,2388,100.0,38.84,23.2414,52.0
12,87,0.0011,-0.0001,100.0,518.67,642.98,1586.54,1403.94,14.62,21.61,552.21,2388.09,9046.31,1.3,47.43,521.32,2388.15,8123.21,8.4327,0.03,394,2388,100.0,38.84,23.301,83.0
66,27,-0.0003,-0.0002,100.0,518.67,642.84,1584.97,1415.65,14.62,21.61,552.73,2388.13,9066.67,1.3,47.55,520.78,2388.08,8134.87,8.4371,0.03,394,2388,100.0,38.79,23.3053,175.0
67,204,-0.0003,0.0002,100.0,518.67,642.43,1591.16,1418.18,14.62,21.61,553.31,2388.09,9063.94,1.3,47.64,521.29,2388.1,8149.24,8.4536,0.03,395,2388,100.0,38.79,23.3098,109.0
86,73,0.0021,-0.0004,100.0,518.67,642.57,1590.24,1403.74,14.62,21.61,553.91,2388.08,9058.03,1.3,47.41,521.8,2388.07,8140.86,8.3992,0.03,391,2388,100.0,38.93,23.34,205.0
77,84,-0.0035,0.0003,100.0,518.67,642.88,1589.73,1411.57,14.62,21.61,552.82,2388.17,9049.31,1.3,47.42,521.48,2388.11,8136.19,8.4467,0.03,393,2388,100.0,38.71,23.2559,70.0
13,44,0.0024,0.0001,100.0,518.67,642.45,1590.56,1412.61,14.62,21.61,553.88,2388.07,9055.21,1.3,47.59,521.3,2388.04,8136.66,8.4059,0.03,394,2388,100.0,38.94,23.3218,119.0
31,180,0.0001,-0.0001,100.0,518.67,642.44,1592.08,1410.57,14.62,21.61,553.02,2388.09,9054.74,1.3,47.56,521.27,2388.06,8134.8,8.4281,0.03,393,2388,100.0,38.98,23.3185,54.0
94,35,-0.0004,0.0004,100.0,518.67,642.76,1594.56,1400.41,14.62,21.61,553.34,2388.14,9046.16,1.3,47.64,521.21,2388.1,8124.07,8.4416,0.03,394,2388,100.0,38.85,23.2637,223.0
60,64,-0.0004,0.0004,100.0,518.67,642.62,1587.04,1403.72,14.62,21.61,553.13,2388.09,9048.27,1.3,47.56,521.15,2388.11,8134.84,8.4224,0.03,392,2388,100.0,38.76,23.2791,108.0
23,97,-0.0005,-0.0002,100.0,518.67,642.95,1597.85,1411.17,14.62,21.61,553.75,2388.12,9054.56,1.3,47.47,521.49,2388.12,8132.77,8.4212,0.03,392,2388,100.0,38.81,23.316,71.0
66,1,0.0018,-0.0003,100.0,518.67,642.5,1589.58,1408.97,14.62,21.61,553.37,2388.08,9055.8,1.3,47.6,521.13,2388.08,8139.28,8.4472,0.03,394,2388,100.0,38.83,23.2739,201.0
55,112,0.0031,0.0005,100.0,518.67,642.87,1585.11,1411.59,14.62,21.61,553.55,2388.12,9061.6,1.3,47.44,521.8,2388.06,8145.23,8.4105,0.03,393,2388,100.0,38.73,23.2428,81.0
51,183,0.0016,0.0001,100.0,518.67,642.99,1592.53,1415.32,14.62,21.61,553.68,2388.07,9134.24,1.3,47.47,521.57,2388.04,8211.99,8.4927,0.03,393,2388,100.0,38.84,23.2264,30.0
30,131,0.0019,0.0001,100.0,518.67,642.69,1584.96,1406.77,14.62,21.61,553.37,2388.05,9059.81,1.3,47.38,521.91,2388.07,8145.88,8.4248,0.03,393,2388,100.0,38.78,23.3401,63.0
